User	Achievement	Rate
~Al~	~tf_spy_taunt_kill~	10.23
~Al~	~tf_pyro_freezecam_taunts~	9.91
~Al~	~tf_medic_assist_heavy_long~	11.83
~Al~	~tf_engineer_achieve_progress2~	14.57
~Al~	~tf_engineer_achieve_progress1~	21.57
~Al~	~tf_pyro_burn_rj_soldier~	16.89
~Al~	~tf_replay_save_replay~	13.36
~Al~	~tf_engineer_help_build_structure~	22.53
~Al~	~tf_medic_setup_charge~	23.09
~Al~	~tf_medic_heal_under_fire~	22.29
~Al~	~tf_medic_bonesaw_nomisses~	11.47
~Al~	~tf_heavy_kill_shotgun~	16.49
~Al~	~tf_demoman_kill_x_heavies_fullhp_onedet~	7.42
~Al~	~tf_heavy_kill_crit_punch~	18.54
~Al~	~tf_engineer_remove_sapper_long_dist~	10.77
~Al~	~tf_heavy_kill_while_spunup~	20.44
~Al~	~tf_mvm_earn_money_bonus~	10.20
~Al~	~tf_heavy_teleport_fast_kill~	15.98
~Al~	~tf_demoman_kill_x_with_directpipe~	13.52
~Al~	~tf_medic_syringe_scouts~	7.48
~Al~	~tf_spy_dominate_sniper~	14.15
~Al~	~tf_halloween_dominate_for_hat~	26.69
~Al~	~tf_spy_feign_death_kill~	12.03
~Al~	~tf_demoman_crit_sword_kill~	12.70
~Al~	~tf_spy_survive_burning~	23.75
~Al~	~tf_heavy_kill_capping_enemies~	9.93
~Al~	~tf_engineer_kill_assist~	19.73
~Al~	~tf_demoman_achieve_progress2~	11.46
~Al~	~tf_demoman_achieve_progress1~	14.90
~Al~	~tf_sniper_jarate_dominated~	10.99
~Al~	~tf_heavy_kill_taunt~	11.16
~Al~	~tf_sniper_kill_objectives~	8.28
~Al~	~tf_pyro_kill_taunt~	12.63
~Al~	~tf_medic_heal_achiever~	23.30
~Al~	~tf_spy_backstab_quick_kills~	21.96
~Al~	~tf_general_kill_enemies_after_teleporting~	22.96
~Al~	~tf_medic_achieve_progress2~	10.53
~Al~	~tf_win_well_minimumtime~	14.09
~Al~	~tf_sniper_headshot_demoman~	28.11
~Al~	~tf_get_healed_byenemy~	26.51
~Al~	~tf_spy_backstab_medic_charged~	14.46
~Al~	~tf_mvm_kill_bomb_carriers~	11.31
~Al~	~tf_sniper_jarate_extinguish~	12.25
~Al~	~tf_christmas_collect_gifts~	8.81
~Al~	~tf_win_multiplegames~	24.00
~Al~	~tf_medic_achieve_progress1~	13.97
~Al~	~tf_soldier_kill_pyro~	15.74
~Al~	~tf_scout_dodge_damage~	8.68
~Al~	~tf_heavy_revenge_assist~	14.31
~Al~	~tf_medic_assist_vs_nemeses~	7.64
~Al~	~tf_get_healpoints~	19.10
~Al~	~tf_halloween_boss_kill~	10.88
~Al~	~tf_heavy_uncover_spies~	13.47
~Al~	~tf_soldier_bounce_then_shotgun~	11.71
~Al~	~tf_heavy_clear_stickybombs~	14.40
~Al~	~tf_demoman_environmental_kill~	10.86
~Al~	~tf_scout_double_jumps~	13.10
~Al~	~tf_soldier_duo_soldier_kills~	16.20
~Al~	~tf_scout_destroy_teleporters~	12.06
~Al~	~tf_get_turretkills~	20.11
~Al~	~tf_scout_fast_cap~	13.08
~Al~	~tf_spy_ambassador_grind~	8.57
~Al~	~tf_sniper_kill_weapons~	24.97
~Al~	~tf_soldier_achieve_progress3~	10.36
~Al~	~tf_spy_camp_position~	10.83
~Al~	~tf_soldier_achieve_progress2~	13.63
~Al~	~tf_medic_invite_join_charge~	15.71
~Al~	~tf_soldier_achieve_progress1~	18.47
~Al~	~tf_spy_sap_building_backstab_engy~	13.66
~Al~	~tf_sniper_kill_invis_spy~	22.89
~Al~	~tf_sniper_jarate_assists~	6.73
~Al~	~tf_medic_heal_engineer~	21.53
~Al~	~tf_halloween_eyeboss_kill~	6.56
~Al~	~tf_soldier_kill_defenseless~	9.60
~Al~	~tf_spy_achieve_progress3~	13.22
~Al~	~tf_sniper_taunt_kill~	9.93
~Al~	~tf_spy_achieve_progress2~	16.74
~Al~	~tf_spy_achieve_progress1~	21.93
~Al~	~tf_heavy_kill_medic_pair~	9.30
~Al~	~tf_soldier_destroy_sentry_out_of_range~	13.29
~Al~	~tf_pyro_double_ko~	30.08
~Al~	~tf_engineer_kill_spy_two_sappers~	11.17
~Al~	~tf_soldier_defend_medic~	24.58
~Al~	~tf_medic_switch_to_medic~	21.00
~Al~	~tf_get_multiplekills~	19.29
~Al~	~tf_sniper_kill_midair_scout~	29.30
~Al~	~tf_demoman_duo_demoman_kills~	13.61
~Al~	~tf_medic_extinguish_teammates~	10.15
~Al~	~tf_sniper_rifle_no_missing~	29.28
~Al~	~tf_pyro_defend_points~	10.51
~Al~	~tf_medic_assist_medic~	9.03
~Al~	~tf_spy_backstab_friends~	8.03
~Al~	~tf_demoman_kill_x_scouts_pyros~	12.20
~Al~	~tf_sniper_bow_kill_whiledead~	19.45
~Al~	~tf_halloween_merasmus_kill~	2.47
~Al~	~tf_engineer_dispenser_heal_group~	28.19
~Al~	~tf_soldier_kill_group_with_crocket~	10.11
~Al~	~tf_pyro_reflect_projectiles~	9.25
~Al~	~tf_heavy_fire_lots~	14.96
~Al~	~tf_heavy_damage_taken~	44.39
~Al~	~tf_replay_youtube_views_tier2~	2.20
~Al~	~tf_replay_youtube_views_tier1~	2.26
~Al~	~tf_spy_bump_cloaked_spy~	25.85
~Al~	~tf_demoman_destroy_buildings_grind~	9.52
~Al~	~tf_halloween_merasmus_collect_loot~	2.30
~Al~	~tf_replay_performance_mode~	5.52
~Al~	~tf_demoman_bounce_and_kill~	29.90
~Al~	~tf_medic_rapid_charge~	19.06
~Al~	~tf_heavy_assist_heavy_grind~	15.17
~Al~	~tf_pyro_kill_axe_small~	14.17
~Al~	~tf_engineer_move_sentry_get_kill~	18.65
~Al~	~tf_spy_break_shield_kill_sniper~	14.02
~Al~	~tf_sniper_kill_unscoped~	16.35
~Al~	~tf_pyro_reveal_spies~	19.91
~Al~	~tf_spy_kill_working_engy~	18.46
~Al~	~tf_spy_revenge_with_backstab~	20.35
~Al~	~tf_spy_kill_cp_defenders~	7.66
~Al~	~tf_heavy_kill_midair_minigun~	33.46
~Al~	~tf_fire_waterjump~	20.03
~Al~	~tf_halloween_loot_island~	4.81
~Al~	~tf_demoman_charge_kill~	10.27
~Al~	~tf_demoman_kill_x_defending~	8.16
~Al~	~tf_heavy_survive_crocket~	22.14
~Al~	~tf_pyro_kill_taunters~	9.82
~Al~	~tf_replay_edit_time~	3.55
~Al~	~tf_kill_nemesis~	35.21
~Al~	~tf_burn_playersinminimumtime~	32.14
~Al~	~tf_demoman_stickjump_distance~	9.05
~Al~	~tf_soldier_kill_spy_killer~	20.18
~Al~	~tf_halloween_disguised_spy_kill~	10.23
~Al~	~tf_win_2fort_noenemycaps~	23.73
~Al~	~tf_heavy_assist_medic_large~	10.79
~Al~	~tf_sniper_kill_charged_medic~	16.66
~Al~	~tf_pyro_burn_medicpair~	32.46
~Al~	~tf_sniper_freezecam_hat~	9.88
~Al~	~tf_heavy_defend_control_point~	9.23
~Al~	~tf_sniper_jarate_group~	9.86
~Al~	~tf_spy_backstab_enemy_switch_pyro~	18.75
~Al~	~tf_sniper_freezecam_wave~	11.03
~Al~	~tf_spy_backstab_disguised_spy~	16.42
~Al~	~tf_pyro_kill_from_behind~	16.08
~Al~	~tf_spy_backstab_snipers~	13.23
~Al~	~tf_scout_kill_in_dodge_cooldown~	10.26
~Al~	~tf_soldier_crouch_rocket_jump~	18.25
~Al~	~tf_dominate_for_goggles~	12.18
~Al~	~tf_heavy_kill_scouts~	7.29
~Al~	~tf_sniper_bow_pincushion~	14.66
~Al~	~tf_sniper_destroy_sentryguns~	20.87
~Al~	~tf_soldier_kill_sniper_while_dead~	13.63
~Al~	~tf_heavy_take_multi_damage~	30.13
~Al~	~tf_spy_sapper_teamwork~	10.52
~Al~	~tf_soldier_kill_engy~	14.90
~Al~	~tf_pyro_kill_teamwork~	30.61
~Al~	~tf_sniper_jarate_reveal_spy~	11.86
~Al~	~tf_demoman_kill_engi_sentry_dispenser~	7.11
~Al~	~tf_soldier_kill_on_fire~	12.15
~Al~	~tf_spy_kill_spy_with_knife~	18.27
~Al~	~tf_spy_backstab_disguise_target~	20.79
~Al~	~tf_pyro_achieve_progress2~	15.34
~Al~	~tf_heavy_stand_near_dispenser~	10.91
~Al~	~tf_pyro_dominate_leavesvr~	18.60
~Al~	~tf_pyro_achieve_progress1~	18.86
~Al~	~tf_medic_assist_capturer~	8.32
~Al~	~tf_engineer_kill_disguised_spy~	15.13
~Al~	~tf_soldier_shoot_mult_crits~	17.71
~Al~	~tf_engineer_sentry_avenges_you~	23.05
~Al~	~tf_demoman_decapitate_players~	11.19
~Al~	~tf_mvm_complete_wave_without_dying~	10.47
~Al~	~tf_medic_freezecam_ragdoll~	8.02
~Al~	~tf_soldier_kill_twenty_from_above~	13.11
~Al~	~tf_pyro_kill_ubercharge~	12.25
~Al~	~tf_mvm_pickup_money_about_to_expire~	8.84
~Al~	~tf_spy_backstab_medic_healing_you~	12.72
~Al~	~tf_scout_destroy_buildings_being_built~	13.49
~Al~	~tf_heavy_kill_dominated~	14.49
~Al~	~tf_sniper_jarate_medic_pair~	10.84
~Al~	~tf_pyro_camp_position~	35.20
~Al~	~tf_team_pyrovision~	7.31
~Al~	~tf_pyro_kill_multiweapons~	8.83
~Al~	~unlockedrogue~	40.95
~Al~	~unlockedwarrior~	34.38
~Al~	~reachedlevel10~	43.55
~Al~	~unlockedpriest~	64.45
~Al~	~unlockedarcher~	47.68
~Al~	~ancestor~	77.80
~Al~	~new_achievement_48_0~	78.52
~Al~	~new_achievement_1_0~	90.44
~Al~	~new_achievement_31_0~	65.07
~Al~	~new_achievement_56_0~	2.65
~Al~	~new_achievement_6_0~	42.24
~Al~	~new_achievement_59_0~	3.98
~Al~	~new_achievement_47_0~	84.85
~Al~	~new_achievement_28_0~	51.40
~Al~	~new_achievement_20_0~	29.80
~Al~	~new_achievement_5_0~	49.22
~Al~	~new_achievement_29_0~	83.57
~Al~	~new_achievement_21_0~	48.71
~Al~	~new_achievement_8_0~	34.67
~Al~	~new_achievement_52_0~	8.33
~Al~	~new_achievement_51_0~	11.01
~Al~	~new_achievement_38_0~	46.32
~Al~	~new_achievement_7_0~	36.48
~Al~	~new_achievement_45_0~	68.30
~Al~	~new_achievement_12_0~	64.84
~Al~	~new_achievement_36_0~	27.20
~Al~	~new_achievement_53_0~	6.59
~Al~	~new_achievement_18_0~	40.17
~Al~	~new_achievement_49_0~	60.69
~Al~	~new_achievement_19_0~	32.32
~Al~	~new_achievement_43_0~	83.55
~Al~	~new_achievement_3_0~	73.57
~Al~	~new_achievement_34_0~	53.39
~Al~	~new_achievement_4_0~	56.23
~Al~	~new_achievement_9_0~	63.55
~Al~	~new_achievement_2_0~	81.66
~Al~	~new_achievement_32_0~	17.87
~Al~	~new_achievement_15_0~	49.69
~Al~	~new_achievement_41_0~	62.95
~Al~	~summerof69~	13.78
~Al~	~12_days_of_winterval~	16.46
~Al~	~achievement_40~	14.90
~Al~	~achievement_41~	28.52
~Al~	~achievement_79~	4.95
~Al~	~achievement_42~	34.62
~Al~	~achievement_43~	46.97
~Al~	~achievement_44~	44.10
~Al~	~achievement_9~	20.87
~Al~	~achievement_75~	7.13
~Al~	~achievement_46~	10.18
~Al~	~achievement_3~	35.03
~Al~	~achievement_74~	7.30
~Al~	~achievement_45~	41.33
~Al~	~achievement_4~	14.82
~Al~	~achievement_1~	62.25
~Al~	~achievement_76~	3.86
~Al~	~achievement_47~	19.74
~Al~	~achievement_2~	27.84
~Al~	~achievement_7~	36.92
~Al~	~achievement_8~	25.51
~Al~	~achievement_73~	7.29
~Al~	~achievement_72~	7.31
~Al~	~achievement_6~	26.21
~Al~	~achievement_32~	4.22
~Al~	~achievement_33~	20.81
~Al~	~achievement_30~	27.58
~Al~	~achievement_31~	41.01
~Al~	~achievement_37~	28.23
~Al~	~achievement_34~	32.66
~Al~	~achievement_38~	33.41
~Al~	~achievement_63~	9.72
~Al~	~achievement_64~	3.79
~Al~	~achievement_66~	8.91
~Al~	~achievement_61~	16.60
~Al~	~achievement_62~	12.68
~Al~	~achievement_20~	42.85
~Al~	~achievement_22~	23.05
~Al~	~achievement_21~	39.42
~Al~	~achievement_27~	10.24
~Al~	~achievement_28~	43.61
~Al~	~achievement_29~	41.42
~Al~	~achievement_23~	30.86
~Al~	~achievement_24~	27.10
~Al~	~achievement_25~	21.18
~Al~	~achievement_26~	21.06
~Al~	~achievement_68~	6.40
~Al~	~achievement_67~	9.20
~Al~	~achievement_54~	13.55
~Al~	~achievement_52~	14.13
~Al~	~achievement_53~	13.23
~Al~	~achievement_50~	22.96
~Al~	~achievement_51~	17.14
~Al~	~achievement_11~	19.97
~Al~	~achievement_10~	22.53
~Al~	~achievement_18~	19.39
~Al~	~achievement_19~	55.47
~Al~	~achievement_16~	40.22
~Al~	~achievement_17~	28.68
~Al~	~achievement_14~	58.99
~Al~	~achievement_15~	52.47
~Al~	~achievement_13~	41.12
~Al~	~win_rounds_high~	4.89
~Al~	~kill_enemy_p90~	2.11
~Al~	~earn_money_low~	46.07
~Al~	~kill_enemy_m4a1~	8.73
~Al~	~win_map_de_nuke~	3.57
~Al~	~kill_enemy_m3~	6.84
~Al~	~unstoppable_force~	36.20
~Al~	~kill_enemy_xm1014~	4.76
~Al~	~kill_enemy_high~	6.25
~Al~	~kill_enemy_last_bullet~	41.89
~Al~	~kill_sniper_with_sniper~	38.65
~Al~	~headshots~	27.01
~Al~	~meta_shotgun~	4.34
~Al~	~kill_enemy_hegrenade~	2.60
~Al~	~domination_overkills_high~	16.70
~Al~	~win_knife_fights_low~	31.69
~Al~	~nightvision_damage~	3.37
~Al~	~kill_two_with_one_shot~	29.23
~Al~	~kills_with_multiple_guns~	31.01
~Al~	~dominations_high~	31.72
~Al~	~extended_domination~	30.29
~Al~	~kill_enemy_med~	28.58
~Al~	~kill_enemy_mac10~	1.61
~Al~	~immovable_object~	37.94
~Al~	~kill_enemy_reloading~	47.22
~Al~	~kill_enemy_ump45~	1.02
~Al~	~kill_enemy_usp~	7.69
~Al~	~win_map_de_dust~	2.82
~Al~	~last_player_alive~	28.54
~Al~	~kill_enemy_low~	45.76
~Al~	~meta_pistol~	3.78
~Al~	~kill_enemy_elite~	8.74
~Al~	~lossless_extermination~	37.28
~Al~	~kill_enemy_deagle~	16.01
~Al~	~hip_shot~	35.41
~Al~	~domination_overkills_low~	39.92
~Al~	~kill_when_at_low_health~	34.33
~Al~	~kill_enemy_ak47~	7.96
~Al~	~win_map_de_dust2~	18.24
~Al~	~killing_spree_ender~	35.57
~Al~	~kill_enemy_p228~	4.70
~Al~	~win_rounds_med~	27.50
~Al~	~revenges_low~	41.95
~Al~	~killing_spree~	30.84
~Al~	~headshots_in_round~	36.98
~Al~	~meta_smg~	0.98
~Al~	~dead_grenade_kill~	26.61
~Al~	~earn_money_med~	23.87
~Al~	~concurrent_dominations~	27.10
~Al~	~kill_with_every_weapon~	20.42
~Al~	~give_damage_low~	47.36
~Al~	~domination_overkills_match~	24.08
~Al~	~silent_win~	14.21
~Al~	~kill_enemy_aug~	2.12
~Al~	~kill_enemy_m249~	3.11
~Al~	~kill_enemy_sg550~	1.74
~Al~	~damage_no_kill~	42.60
~Al~	~kill_enemy_sg552~	2.30
~Al~	~kill_enemy_awp~	7.27
~Al~	~goose_chase~	3.20
~Al~	~kill_enemy_tmp~	2.04
~Al~	~win_map_cs_office~	6.57
~Al~	~kill_enemy_galil~	1.93
~Al~	~kill_enemy_fiveseven~	6.93
~Al~	~kill_enemy_glock~	5.38
~Al~	~give_damage_high~	9.69
~Al~	~kill_low_damage~	43.91
~Al~	~meta_rifle~	0.82
~Al~	~win_rounds_without_buying~	18.72
~Al~	~kill_enemy_scout~	1.86
~Al~	~win_rounds_low~	47.33
~Al~	~dominations_low~	43.15
~Al~	~give_damage_med~	32.17
~Al~	~kill_enemy_g3sg1~	1.49
~Al~	~kill_enemy_famas~	1.99
~Al~	~kill_enemy_mp5navy~	1.40
~Al~	~ach_deploy_ammo_upgrade~	51.16
~Al~	~ach_kill_with_every_melee~	24.13
~Al~	~ach_kill_every_uncommon_infected~	41.11
~Al~	~ach_vs_charger_ground_smash~	20.63
~Al~	~ach_survive_bridge~	21.89
~Al~	~ach_ignite_infected_fire_ammo~	29.57
~Al~	~ach_survive_road~	27.22
~Al~	~ach_vs_jockey_long_ride~	25.04
~Al~	~ach_cut_off_heads_melee~	27.74
~Al~	~ach_sacrifice_bill~	14.97
~Al~	~ach_survive_mall~	37.56
~Al~	~ach_incendiary_clown_posse~	18.49
~Al~	~ach_stash_whacker~	11.22
~Al~	~ach_strongman_game~	9.46
~Al~	~ach_vs_charger_long_carry~	14.79
~Al~	~ach_vs_jockey_into_acid~	20.24
~Al~	~ach_kill_infected_with_chainsaw~	29.33
~Al~	~ach_collect_holiday_gifts~	4.79
~Al~	~ach_heads_with_golf_club~	12.60
~Al~	~ach_complete_the_sacrifice~	18.95
~Al~	~ach_survive_the_passing~	27.82
~Al~	~ach_vs_bowl_enemy_team~	8.89
~Al~	~ach_vs_jockey_two_players~	23.80
~Al~	~ach_bile_a_tank~	35.80
~Al~	~ach_save_player_from_jockey_fast~	54.93
~Al~	~ach_kill_spitter_fast~	58.98
~Al~	~ach_survive_swamp~	22.00
~Al~	~ach_vs_spit_on_enemy_team~	25.77
~Al~	~getting_started~	82.01
~Al~	~the_wrong_guy~	73.40
~Al~	~making_a_name~	59.32
~Al~	~coopbeginner~	35.36
~Al~	~nemesis~	2.36
~Al~	~seriousbeginner~	65.14
~Al~	~leaderboard_rank~	83.00
~Al~	~finish_bonus_challenge~	79.84
~Al~	~extra_mode~	85.67
~Al~	~achievement_eggnog~	37.78
~Al~	~achievement_heroic_failure~	20.72
~Al~	~achievement_crash_game~	38.85
~Al~	~achievement_ornithologist~	71.34
~Al~	~201~	8.06
~Al~	~200~	2.99
~Al~	~20~	2.18
~Al~	~2~	6.68
~Al~	~1~	5.13
~Al~	~203~	1.98
~Al~	~9~	13.20
~Al~	~19~	3.29
~Al~	~achieve_play_04~	23.72
~Al~	~defconachievement21~	21.26
~Al~	~ach_aliensaborted~	21.92
~Al~	~ach_holodukeactivated~	35.89
~Al~	~ach_easycompleted~	25.64
~Al~	~ach_blimpdestroyed~	18.77
~Al~	~ach_headshotkills~	40.97
~Al~	~ach_manykills~	52.01
~Al~	~ach_companionbarrel~	2.06
~Al~	~ach_steroidkills~	14.69
~Al~	~ach_morekills~	66.60
~Al~	~ach_monstertruckkills~	37.95
~Al~	~ach_octakingdefeated~	29.80
~Al~	~ach_talentknockedout~	69.44
~Al~	~ach_explosivekills~	41.08
~Al~	~ach_gunskipkill~	50.63
~Al~	~ach_creditsviewed~	11.23
~Al~	~ach_jizzedon~	34.18
~Al~	~ach_tripminestuck~	21.45
~Al~	~ach_somekills~	77.45
~Al~	~ach_goldpistolcompletion~	2.59
~Al~	~ach_executions~	19.85
~Al~	~ach_poograbbed~	35.68
~Al~	~ach_alienfighterkills~	46.99
~Al~	~ach_steroidseaten~	73.68
~Al~	~ach_alienqueendefeated~	42.46
~Al~	~ach_beerimbibed~	79.65
~Al~	~ach_battlelorddefeated0~	55.47
~Al~	~ach_physicsimpactkills~	9.71
~Al~	~ach_leechdefeated~	26.17
~Al~	~ach_triplekill~	61.73
~Al~	~ach_knockeddown~	36.56
~Al~	~ach_frozenkills~	6.37
~Al~	~ach_whiteboarddrawing~	84.26
~Al~	~ach_substanceabuse~	20.62
~Al~	~ach_cycloiddefeated0~	86.19
~Al~	~ach_calendarfullyviewed~	9.89
~Al~	~ach_battlelorddefeated1~	34.21
~JimmyJazz~	~ach_gold_no_overfill~	72.86
~JimmyJazz~	~achievement_28~	93.97
~JimmyJazz~	~achievement_40~	90.99
~JimmyJazz~	~achievement_17~	86.32
~JimmyJazz~	~achievement_41~	94.01
~JimmyJazz~	~achievement_23~	92.30
~JimmyJazz~	~achievement_43~	86.80
~JimmyJazz~	~achievement_46~	92.10
~JimmyJazz~	~achievement_36~	77.80
~JimmyJazz~	~achievement_47~	88.05
~JimmyJazz~	~achievement_39~	94.00
~JimmyJazz~	~hax0r1~	50.88
~JimmyJazz~	~the_mantis~	48.70
~JimmyJazz~	~guardian_angel~	27.91
~JimmyJazz~	~yes_boss~	50.32
~JimmyJazz~	~the_end~	40.60
~JimmyJazz~	~first_takedown~	82.78
~JimmyJazz~	~ladies_man~	22.26
~JimmyJazz~	~the_desk_job~	56.08
~JimmyJazz~	~the_final_countdown~	37.18
~JimmyJazz~	~unforseen_consequence~	64.66
~JimmyJazz~	~corporate_warfare~	39.22
~JimmyJazz~	~first_hack~	82.00
~JimmyJazz~	~legend~	8.33
~JimmyJazz~	~trooper~	40.43
~JimmyJazz~	~darker_shades~	46.57
~JimmyJazz~	~the_bull~	60.89
~JimmyJazz~	~talion_ad~	17.76
~JimmyJazz~	~lesser_evil~	61.17
~JimmyJazz~	~gun_nut~	12.08
~JimmyJazz~	~ghost~	67.51
~JimmyJazz~	~payback~	45.77
~JimmyJazz~	~bar_tab~	41.51
~JimmyJazz~	~opportunist~	35.63
~JimmyJazz~	~ace_attorney~	45.84
~JimmyJazz~	~smash_the_state~	44.63
~JimmyJazz~	~up_the_ante~	67.74
~JimmyJazz~	~rotten_business~	46.53
~JimmyJazz~	~cloak_and_daggers~	34.26
~JimmyJazz~	~consciousness_is_overrated~	30.52
~JimmyJazz~	~the_snake~	41.97
~JimmyJazz~	~motherly_ties~	58.11
~JimmyJazz~	~transhumanism~	61.09
~JimmyJazz~	~ach_inventor_10~	38.77
~JimmyJazz~	~ach_triple_gold_1~	44.40
~JimmyJazz~	~ach_stars_100~	23.32
~JimmyJazz~	~nether~	72.20
~JimmyJazz~	~ep2_beat_hunterambush~	60.75
~JimmyJazz~	~ep2_kill_enemies_withcar~	27.95
~JimmyJazz~	~ep2_beat_whiteforestinn~	58.56
~JimmyJazz~	~ep2_beat_antlionguards~	62.54
~JimmyJazz~	~hlx_kill_soldier_withhisgrenade~	4.77
~JimmyJazz~	~hlx_kill_enemy_withhoppermine~	54.04
~JimmyJazz~	~ep2_beat_racewithdog~	26.19
~JimmyJazz~	~ep2_beat_rocketcachepuzzle~	47.58
~JimmyJazz~	~ep2_beat_antlioninvasion~	68.96
~JimmyJazz~	~ep2_beat_game~	48.98
~JimmyJazz~	~ep2_find_allradarcaches~	35.92
~JimmyJazz~	~ep2_kill_combinecannon~	59.34
~JimmyJazz~	~ep2_kill_poisonantlion~	76.25
~JimmyJazz~	~hlx_kill_enemies_withphysics~	15.25
~JimmyJazz~	~ep2_beat_missilesilo2~	57.56
~JimmyJazz~	~ach_1~	36.49
~JimmyJazz~	~ach_11~	31.35
~JimmyJazz~	~ach_10~	4.34
~JimmyJazz~	~ach_4~	13.32
~JimmyJazz~	~hl2_get_gravitygun~	19.38
~JimmyJazz~	~hl2_kill_threegunships~	11.90
~JimmyJazz~	~hl2_kill_chopper~	19.61
~JimmyJazz~	~hl2_hit_cancop_withcan~	13.17
~JimmyJazz~	~hl2_find_hevfaceplate~	19.38
~JimmyJazz~	~hl2_get_crowbar~	29.83
~JimmyJazz~	~hl2_kill_enemy_withtoilet~	2.75
~JimmyJazz~	~hl2_escape_apartmentraid~	31.11
~JimmyJazz~	~hl2_get_airboatgun~	20.53
~JimmyJazz~	~hl2_beat_plazastandoff~	12.51
~JimmyJazz~	~hl2_kill_odessagunship~	16.34
~JimmyJazz~	~hl2_beat_cemetery~	16.91
~JimmyJazz~	~hl2_kill_enemies_withantlions~	13.89
~JimmyJazz~	~hl2_get_airboat~	23.19
~JimmyJazz~	~hl2_kill_enemies_withcrane~	11.01
~JimmyJazz~	~hl2_beat_toxictunnel~	12.76
~JimmyJazz~	~hl2_kill_allc1709snipers~	3.91
~JimmyJazz~	~ach.hi_five_your_partner~	48.79
~JimmyJazz~	~ach.laser~	70.16
~JimmyJazz~	~ach.trivial_test~	51.53
~JimmyJazz~	~ach.team_building~	41.00
~JimmyJazz~	~ach.bridge~	64.66
~JimmyJazz~	~ach.wheatley_tries_to~	48.64
~JimmyJazz~	~ach.reenter_test_chambers~	36.49
~JimmyJazz~	~ach.wake_up~	71.16
~JimmyJazz~	~ach.survive_container_ride~	75.42
~JimmyJazz~	~ach.compliant~	10.70
~JimmyJazz~	~ach.not_the_droid~	45.75
~JimmyJazz~	~ach.save_redemption_turret~	36.61
~JimmyJazz~	~ach.save_cube~	31.98
~JimmyJazz~	~ach.shoot_the_moon~	48.14
~JimmyJazz~	~ach.white_gel~	52.70
~JimmyJazz~	~ach.addicted_to_spuds~	55.14
~JimmyJazz~	~ach.stalemate_associate~	59.09
~JimmyJazz~	~ach.break_out~	59.83
~JimmyJazz~	~ach.box_hole_in_one~	32.78
~JimmyJazz~	~ach.blue_gel~	56.92
~JimmyJazz~	~ach.portrait~	17.79
~JimmyJazz~	~ach.orange_gel~	53.90
~JimmyJazz~	~ach.tractor_beam~	49.41
~JimmyJazz~	~riflemen_bank_station~	64.22
~JimmyJazz~	~fix_life_pod~	66.27
~JimmyJazz~	~use_all_smart_pucks~	26.15
~JimmyJazz~	~back_on_track~	47.04
~JimmyJazz~	~revisit_my_pod~	12.19
~JimmyJazz~	~steamachievement1_strikebreaker~	70.99
~JimmyJazz~	~achievement_get_megatome~	53.08
~JimmyJazz~	~achievement_no_cheating~	5.60
~JimmyJazz~	~achievement_first_trigon~	18.53
~JimmyJazz~	~achievement_get_spacebaby~	26.44
~JimmyJazz~	~achievement_pink_trigon~	7.89
~JimmyJazz~	~achievement_moon_grotto~	7.53
~JimmyJazz~	~achievement_use_mushroom~	23.29
~JimmyJazz~	~achievement_boor_battle~	8.06
~JimmyJazz~	~achievement_cosmic_friends~	6.31
~JimmyJazz~	~achievement_blue_trigon~	8.23
~JimmyJazz~	~achievement_cheating_cheater~	1.90
~JimmyJazz~	~achievement_all_trigons~	7.24
~JimmyJazz~	~ach_bacon_hint_usage~	8.41
~JimmyJazz~	~ach_bobby_chloe_cs_seen~	6.71
~JimmyJazz~	~ach_rank_20~	24.67
~JimmyJazz~	~ach_comp_mi~	21.96
~JimmyJazz~	~ach_rank_40~	16.45
~JimmyJazz~	~ach_comp_sa~	27.07
~JimmyJazz~	~ach_comp_lo~	17.94
~JimmyJazz~	~ach_comp_bb~	41.84
~JimmyJazz~	~apprentice_wizard~	70.80
~JimmyJazz~	~telefrag~	37.93
~JimmyJazz~	~secret_spotter_1~	45.86
~JimmyJazz~	~portal_escape_testchambers~	50.19
~JimmyJazz~	~portal_get_portalguns~	71.44
~JimmyJazz~	~portal_kill_companioncube~	57.26
~JimmyJazz~	~portal_hit_turret_with_turret~	45.64
~JimmyJazz~	~flawlessvictory~	72.62
~JimmyJazz~	~whatisthat~	77.81
~JimmyJazz~	~closecall~	77.81
~JimmyJazz~	~bootcamp~	69.07
~JimmyJazz~	~fieldpromotion~	87.40
~JimmyJazz~	~pewpew~	79.39
~JimmyJazz~	~ispy~	75.60
~JimmyJazz~	~firstblood~	88.97
~JimmyJazz~	~surplus~	85.56
~JimmyJazz~	~pennypincher~	81.71
~JimmyJazz~	~happyreturns~	88.29
~JimmyJazz~	~yellowbeatsgreen~	83.53
~JimmyJazz~	~burnbabyburn~	82.05
~JimmyJazz~	~heythatsmine~	88.34
~JimmyJazz~	~eradicator~	86.18
~JimmyJazz~	~salvagerights~	82.98
~JimmyJazz~	~leadhead~	86.25
~JimmyJazz~	~achievement_01~	60.63
~JimmyJazz~	~achievement_02~	25.54
~JimmyJazz~	~achievement_03~	19.90
~JimmyJazz~	~achievement_04~	9.80
~JimmyJazz~	~achievement_05~	7.43
~JimmyJazz~	~achievement_06~	83.25
