Game	Achievement	Rate
113420	|achievement_36|	0.38
113420	|achievement_142|	0.04
113420	|achievement_35|	0.59
113420	|achievement_143|	0.05
113420	|achievement_34|	1.09
113420	|achievement_526|	0.05
113420	|achievement_527|	0.04
113420	|achievement_528|	0.04
113420	|achievement_39|	3.57
113420	|achievement_38|	0.07
113420	|achievement_529|	0.14
113420	|achievement_103|	0.04
113420	|achievement_217|	0.33
113420	|achievement_63|	0.12
113420	|achievement_319|	0.05
113420	|achievement_216|	0.57
113420	|achievement_64|	0.78
113420	|achievement_102|	0.19
113420	|achievement_65|	0.05
113420	|achievement_318|	0.06
113420	|achievement_215|	2.05
113420	|achievement_101|	0.25
113420	|achievement_214|	0.03
113420	|achievement_66|	0.61
113420	|achievement_100|	0.24
113420	|achievement_317|	0.23
113420	|achievement_213|	0.03
113420	|achievement_107|	0.16
113420	|achievement_212|	0.03
113420	|achievement_60|	1.37
113420	|achievement_106|	0.24
113420	|achievement_211|	0.03
113420	|achievement_61|	0.41
113420	|achievement_105|	0.49
113420	|achievement_210|	0.03
113420	|achievement_62|	1.13
113420	|achievement_104|	0.14
113420	|achievement_312|	0.29
113420	|achievement_311|	0.04
113420	|achievement_310|	0.07
113420	|achievement_109|	0.38
113420	|achievement_108|	0.08
113420	|achievement_316|	0.16
113420	|achievement_315|	0.03
113420	|achievement_219|	1.95
113420	|achievement_314|	0.12
113420	|achievement_218|	0.18
113420	|achievement_313|	0.14
113420	|achievement_510|	0.03
113420	|achievement_513|	0.03
113420	|achievement_418|	0.50
113420	|achievement_514|	0.03
113420	|achievement_419|	0.37
113420	|achievement_511|	0.03
113420	|achievement_416|	1.17
113420	|achievement_417|	0.07
113420	|achievement_512|	0.16
113420	|achievement_414|	0.07
113420	|achievement_517|	0.56
113420	|achievement_415|	0.04
113420	|achievement_220|	0.32
113420	|achievement_518|	0.20
113420	|achievement_412|	0.33
113420	|achievement_515|	3.51
113420	|achievement_516|	1.14
113420	|achievement_413|	0.15
113420	|achievement_68|	0.36
113420	|achievement_410|	0.95
113420	|achievement_67|	0.03
113420	|achievement_110|	0.19
113420	|achievement_411|	0.10
113420	|achievement_519|	0.06
113420	|achievement_69|	0.03
113420	|achievement_204|	0.03
113420	|achievement_54|	1.25
113420	|achievement_112|	0.22
113420	|achievement_307|	0.13
113420	|achievement_203|	0.04
113420	|achievement_55|	0.64
113420	|achievement_306|	0.19
113420	|achievement_111|	0.13
113420	|achievement_206|	0.03
113420	|achievement_52|	2.71
113420	|achievement_309|	0.11
113420	|achievement_114|	0.10
113420	|achievement_205|	0.03
113420	|achievement_53|	1.75
113420	|achievement_308|	0.14
113420	|achievement_113|	0.13
113420	|achievement_50|	0.03
113420	|achievement_200|	0.04
113420	|achievement_116|	0.51
113420	|achievement_51|	0.03
113420	|achievement_115|	1.49
113420	|achievement_202|	0.03
113420	|achievement_118|	0.09
113420	|achievement_201|	0.03
113420	|achievement_117|	0.27
113420	|achievement_119|	1.55
113420	|achievement_208|	0.03
113420	|achievement_303|	0.31
113420	|achievement_207|	0.03
113420	|achievement_302|	0.27
113420	|achievement_305|	0.65
113420	|achievement_209|	0.03
113420	|achievement_304|	0.20
113420	|achievement_409|	1.15
113420	|achievement_405|	0.32
113420	|achievement_500|	10.55
113420	|achievement_406|	0.62
113420	|achievement_501|	4.34
113420	|achievement_407|	0.49
113420	|achievement_502|	1.83
113420	|achievement_503|	0.68
113420	|achievement_408|	0.19
113420	|achievement_504|	0.54
113420	|achievement_401|	0.11
113420	|achievement_402|	0.88
113420	|achievement_505|	0.22
113420	|achievement_506|	0.03
113420	|achievement_403|	0.31
113420	|achievement_507|	0.03
113420	|achievement_404|	1.73
113420	|achievement_508|	0.49
113420	|achievement_59|	3.35
113420	|achievement_58|	0.07
113420	|achievement_509|	0.09
113420	|achievement_57|	0.14
113420	|achievement_120|	0.12
113420	|achievement_121|	0.55
113420	|achievement_400|	1.27
113420	|achievement_56|	0.29
113420	|achievement_582|	0.13
113420	|achievement_583|	0.30
113420	|achievement_580|	0.18
113420	|achievement_581|	0.15
113420	|achievement_168|	0.04
113420	|achievement_169|	0.03
113420	|achievement_440|	0.61
113420	|achievement_166|	0.03
113420	|achievement_167|	0.05
113420	|achievement_176|	0.05
113420	|achievement_433|	0.07
113420	|achievement_175|	0.07
113420	|achievement_432|	0.22
113420	|achievement_174|	0.03
113420	|achievement_431|	0.38
113420	|achievement_173|	0.06
113420	|achievement_430|	0.18
113420	|achievement_172|	0.03
113420	|achievement_437|	0.43
113420	|achievement_171|	0.03
113420	|achievement_436|	0.81
113420	|achievement_435|	0.45
113420	|achievement_170|	0.19
113420	|achievement_434|	0.14
113420	|achievement_579|	0.62
113420	|achievement_578|	0.26
113420	|achievement_439|	0.22
113420	|achievement_577|	0.86
113420	|achievement_438|	0.28
113420	|achievement_576|	0.09
113420	|achievement_575|	0.33
113420	|achievement_574|	0.30
113420	|achievement_573|	0.88
113420	|achievement_570|	0.15
113420	|achievement_571|	0.39
113420	|achievement_572|	0.13
113420	|achievement_177|	0.04
113420	|achievement_178|	0.04
113420	|achievement_179|	0.04
113420	|achievement_185|	0.90
113420	|achievement_420|	0.09
113420	|achievement_184|	0.19
113420	|achievement_187|	0.42
113420	|achievement_422|	1.23
113420	|achievement_186|	0.59
113420	|achievement_421|	0.92
113420	|achievement_181|	0.03
113420	|achievement_424|	0.53
113420	|achievement_180|	0.03
113420	|achievement_423|	0.24
113420	|achievement_426|	0.57
113420	|achievement_183|	0.31
113420	|achievement_182|	0.61
113420	|achievement_425|	0.15
113420	|achievement_567|	0.05
113420	|achievement_428|	0.16
113420	|achievement_566|	0.07
113420	|achievement_427|	0.21
113420	|achievement_569|	0.51
113420	|achievement_568|	0.04
113420	|achievement_429|	0.22
113420	|achievement_563|	0.08
113420	|achievement_562|	0.07
113420	|achievement_565|	0.09
113420	|achievement_564|	0.06
113420	|achievement_560|	0.60
113420	|achievement_561|	0.08
113420	|achievement_461|	0.05
113420	|achievement_146|	0.05
113420	|achievement_20|	3.76
113420	|achievement_147|	0.04
113420	|achievement_462|	0.27
113420	|achievement_144|	0.03
113420	|achievement_22|	2.39
113420	|achievement_145|	0.03
113420	|achievement_460|	0.34
113420	|achievement_21|	2.85
113420	|achievement_148|	0.03
113420	|achievement_149|	0.13
113420	|achievement_150|	0.05
113420	|achievement_27|	1.36
113420	|achievement_459|	0.15
113420	|achievement_28|	0.75
113420	|achievement_458|	0.11
113420	|achievement_29|	0.52
113420	|achievement_457|	0.12
113420	|achievement_559|	2.20
113420	|achievement_456|	0.30
113420	|achievement_154|	0.03
113420	|achievement_23|	1.76
113420	|achievement_455|	0.11
113420	|achievement_153|	0.03
113420	|achievement_24|	1.17
113420	|achievement_454|	0.14
113420	|achievement_152|	0.04
113420	|achievement_25|	4.22
113420	|achievement_453|	0.12
113420	|achievement_151|	0.04
113420	|achievement_26|	2.14
113420	|achievement_452|	0.30
113420	|achievement_554|	0.03
113420	|achievement_553|	0.04
113420	|achievement_552|	0.05
113420	|achievement_551|	0.07
113420	|achievement_558|	6.34
113420	|achievement_557|	0.03
113420	|achievement_556|	0.03
113420	|achievement_555|	0.03
113420	|achievement_550|	0.09
113420	|achievement_155|	0.05
113420	|achievement_11|	1.72
113420	|achievement_156|	0.04
113420	|achievement_10|	2.47
113420	|achievement_157|	0.03
113420	|achievement_450|	0.10
113420	|achievement_158|	0.04
113420	|achievement_451|	0.20
113420	|achievement_159|	0.04
113420	|achievement_446|	0.04
113420	|achievement_549|	0.39
113420	|achievement_18|	0.81
113420	|achievement_445|	0.07
113420	|achievement_548|	0.52
113420	|achievement_19|	0.28
113420	|achievement_161|	0.04
113420	|achievement_448|	0.05
113420	|achievement_16|	6.01
113420	|achievement_160|	0.03
113420	|achievement_447|	0.04
113420	|achievement_17|	2.40
113420	|achievement_163|	0.03
113420	|achievement_442|	0.05
113420	|achievement_14|	0.21
113420	|achievement_162|	0.03
113420	|achievement_15|	8.40
113420	|achievement_441|	0.76
113420	|achievement_165|	0.03
113420	|achievement_12|	1.29
113420	|achievement_444|	0.08
113420	|achievement_164|	0.04
113420	|achievement_443|	0.06
113420	|achievement_13|	0.54
113420	|achievement_541|	0.33
113420	|achievement_540|	0.43
113420	|achievement_543|	0.07
113420	|achievement_542|	0.09
113420	|achievement_545|	0.04
113420	|achievement_544|	0.05
113420	|achievement_449|	0.54
113420	|achievement_547|	1.03
113420	|achievement_546|	0.04
113420	|achievement_474|	0.06
113420	|achievement_475|	0.03
113420	|achievement_476|	0.03
113420	|achievement_477|	0.04
113420	|achievement_478|	0.19
113420	|achievement_479|	0.09
113420	|achievement_277|	0.08
113420	|achievement_276|	0.07
113420	|achievement_480|	0.05
113420	|achievement_278|	0.05
113420	|achievement_482|	0.03
113420	|achievement_481|	0.03
113420	|achievement_484|	0.15
113420	|achievement_483|	0.03
113420	|achievement_465|	0.36
113420	|achievement_270|	5.08
113420	|achievement_271|	2.64
113420	|achievement_466|	0.88
113420	|achievement_463|	0.08
113420	|achievement_464|	0.13
113420	|achievement_469|	0.05
113420	|achievement_274|	1.90
113420	|achievement_275|	0.04
113420	|achievement_467|	0.06
113420	|achievement_272|	3.16
113420	|achievement_468|	0.03
113420	|achievement_273|	1.97
113420	|achievement_268|	0.04
113420	|achievement_267|	0.05
113420	|achievement_266|	0.07
113420	|achievement_265|	0.09
113420	|achievement_473|	0.04
113420	|achievement_472|	0.07
113420	|achievement_471|	0.04
113420	|achievement_269|	3.00
113420	|achievement_470|	0.10
113420	|achievement_595|	0.26
113420	|achievement_597|	0.06
113420	|achievement_598|	0.05
113420	|achievement_496|	0.13
113420	|achievement_497|	0.06
113420	|achievement_498|	0.03
113420	|achievement_499|	26.52
113420	|achievement_398|	0.29
113420	|achievement_397|	0.26
113420	|achievement_399|	0.22
113420	|achievement_391|	1.55
113420	|achievement_586|	0.18
113420	|achievement_587|	0.03
113420	|achievement_392|	1.68
113420	|achievement_584|	0.09
113420	|achievement_390|	0.62
113420	|achievement_585|	0.26
113420	|achievement_395|	1.87
113420	|achievement_396|	0.43
113420	|achievement_588|	0.03
113420	|achievement_393|	2.46
113420	|achievement_589|	0.03
113420	|achievement_394|	0.30
113420	|achievement_489|	0.03
113420	|achievement_294|	0.04
113420	|achievement_295|	0.39
113420	|achievement_487|	0.21
113420	|achievement_292|	0.20
113420	|achievement_488|	0.05
113420	|achievement_293|	0.05
113420	|achievement_485|	0.04
113420	|achievement_290|	0.37
113420	|achievement_486|	0.03
113420	|achievement_291|	0.30
113420	|achievement_495|	0.05
113420	|achievement_494|	0.05
113420	|achievement_493|	0.08
113420	|achievement_492|	0.04
113420	|achievement_491|	0.05
113420	|achievement_289|	0.24
113420	|achievement_490|	0.12
113420	|achievement_288|	0.27
113420	|achievement_287|	0.30
113420	|achievement_590|	0.03
113420	|achievement_389|	0.96
113420	|achievement_388|	1.43
113420	|achievement_387|	1.74
113420	|achievement_386|	0.55
113420	|achievement_594|	0.06
113420	|achievement_593|	0.10
113420	|achievement_592|	0.18
113420	|achievement_591|	0.03
113420	|achievement_240|	0.13
113420	|achievement_242|	0.17
113420	|achievement_241|	0.27
113420	|achievement_383|	0.39
113420	|achievement_382|	0.27
113420	|achievement_385|	0.21
113420	|achievement_384|	1.82
113420	|achievement_381|	0.65
113420	|achievement_380|	0.19
113420	|achievement_379|	3.83
113420	|achievement_375|	0.96
113420	|achievement_376|	0.57
113420	|achievement_377|	0.38
113420	|achievement_378|	0.33
113420	|achievement_232|	0.37
113420	|achievement_233|	0.16
113420	|achievement_234|	0.54
113420	|achievement_235|	0.28
113420	|achievement_236|	0.16
113420	|achievement_237|	0.12
113420	|achievement_238|	1.57
113420	|achievement_239|	0.45
113420	|achievement_231|	0.86
113420	|achievement_230|	1.52
113420	|achievement_374|	0.23
113420	|achievement_373|	0.84
113420	|achievement_372|	1.22
113420	|achievement_371|	0.18
113420	|achievement_370|	0.62
113420	|achievement_229|	0.27
113420	|achievement_368|	0.20
113420	|achievement_369|	0.28
113420	|achievement_366|	0.38
113420	|achievement_367|	1.32
113420	|achievement_364|	0.73
113420	|achievement_365|	0.16
113420	|achievement_223|	0.19
113420	|achievement_224|	0.09
113420	|achievement_221|	0.40
113420	|achievement_222|	0.09
113420	|achievement_227|	1.28
113420	|achievement_228|	0.44
113420	|achievement_225|	0.09
113420	|achievement_226|	1.12
113420	|achievement_260|	0.32
113420	|achievement_361|	0.07
113420	|achievement_360|	0.24
113420	|achievement_363|	1.34
113420	|achievement_362|	0.11
113420	|achievement_353|	0.17
113420	|achievement_354|	0.12
113420	|achievement_355|	0.66
113420	|achievement_356|	0.27
113420	|achievement_357|	0.52
113420	|achievement_358|	0.18
113420	|achievement_359|	0.09
113420	|achievement_258|	0.40
113420	|achievement_259|	0.06
113420	|achievement_254|	0.47
113420	|achievement_255|	0.20
113420	|achievement_256|	0.19
113420	|achievement_257|	0.08
113420	|achievement_253|	0.48
113420	|achievement_252|	0.27
113420	|achievement_251|	0.14
113420	|achievement_250|	0.20
113420	|achievement_352|	0.22
113420	|achievement_351|	0.24
113420	|achievement_350|	0.05
113420	|achievement_344|	0.61
113420	|achievement_345|	0.33
113420	|achievement_342|	0.52
113420	|achievement_343|	0.16
113420	|achievement_348|	0.28
113420	|achievement_349|	0.39
113420	|achievement_346|	0.19
113420	|achievement_347|	0.19
113420	|achievement_249|	0.39
113420	|achievement_247|	0.06
113420	|achievement_248|	0.28
113420	|achievement_245|	0.51
113420	|achievement_246|	0.16
113420	|achievement_243|	0.07
113420	|achievement_244|	0.37
113420	|achievement_663|	0.03
113420	|achievement_664|	0.03
113420	|achievement_661|	0.03
113420	|achievement_662|	0.03
113420	|achievement_667|	0.03
113420	|achievement_668|	0.03
113420	|achievement_665|	0.03
113420	|achievement_666|	0.03
113420	|achievement_669|	0.03
113420	|achievement_199|	0.03
113420	|achievement_671|	0.03
113420	|achievement_670|	0.03
113420	|achievement_672|	0.03
113420	|achievement_673|	0.03
113420	|achievement_674|	0.03
113420	|achievement_675|	0.03
113420	|achievement_190|	0.04
113420	|achievement_676|	0.03
113420	|achievement_677|	0.03
113420	|achievement_678|	0.03
113420	|achievement_679|	0.03
113420	|achievement_195|	0.04
113420	|achievement_196|	0.03
113420	|achievement_197|	0.05
113420	|achievement_198|	0.04
113420	|achievement_191|	0.12
113420	|achievement_192|	0.05
113420	|achievement_193|	0.03
113420	|achievement_194|	0.13
113420	|achievement_189|	0.05
113420	|achievement_188|	0.18
113420	|achievement_680|	0.03
113420	|achievement_682|	0.05
113420	|achievement_681|	0.04
113420	|achievement_606|	0.04
113420	|achievement_605|	0.08
113420	|achievement_78|	0.11
113420	|achievement_649|	0.03
113420	|achievement_609|	0.04
113420	|achievement_79|	0.49
113420	|achievement_648|	0.03
113420	|achievement_608|	0.07
113420	|achievement_647|	0.03
113420	|achievement_607|	0.10
113420	|achievement_646|	0.04
113420	|achievement_645|	0.05
113420	|achievement_644|	0.03
113420	|achievement_643|	0.03
113420	|achievement_642|	0.03
113420	|achievement_641|	0.03
113420	|achievement_601|	0.06
113420	|achievement_640|	0.03
113420	|achievement_600|	0.27
113420	|achievement_9|	0.91
113420	|achievement_75|	0.34
113420	|achievement_74|	1.18
113420	|achievement_77|	0.72
113420	|achievement_76|	1.02
113420	|achievement_7|	5.27
113420	|achievement_71|	0.08
113420	|achievement_8|	2.41
113420	|achievement_70|	0.18
113420	|achievement_5|	16.20
113420	|achievement_73|	1.42
113420	|achievement_72|	1.72
113420	|achievement_6|	11.10
113420	|achievement_615|	0.03
113420	|achievement_614|	0.04
113420	|achievement_617|	0.03
113420	|achievement_616|	0.03
113420	|achievement_619|	0.03
113420	|achievement_659|	0.03
113420	|achievement_658|	0.03
113420	|achievement_618|	0.03
113420	|achievement_89|	1.62
113420	|achievement_655|	0.04
113420	|achievement_654|	0.03
113420	|achievement_657|	0.04
113420	|achievement_656|	0.03
113420	|achievement_651|	0.03
113420	|achievement_611|	0.09
113420	|achievement_650|	0.03
113420	|achievement_610|	0.05
113420	|achievement_653|	0.03
113420	|achievement_613|	0.04
113420	|achievement_652|	0.03
113420	|achievement_612|	0.07
113420	|achievement_80|	0.06
113420	|achievement_660|	0.03
113420	|achievement_88|	0.46
113420	|achievement_87|	0.10
113420	|achievement_86|	0.08
113420	|achievement_85|	1.33
113420	|achievement_84|	0.91
113420	|achievement_83|	0.03
113420	|achievement_82|	0.03
113420	|achievement_81|	0.04
113420	|achievement_628|	0.06
113420	|achievement_627|	0.20
113420	|achievement_626|	0.14
113420	|achievement_625|	0.05
113420	|achievement_629|	0.03
113420	|achievement_620|	0.03
113420	|achievement_624|	0.03
113420	|achievement_623|	0.03
113420	|achievement_622|	0.03
113420	|achievement_621|	0.03
113420	|achievement_91|	0.04
113420	|achievement_90|	0.37
113420	|achievement_93|	0.34
113420	|achievement_92|	0.22
113420	|achievement_95|	0.45
113420	|achievement_94|	1.25
113420	|achievement_97|	0.04
113420	|achievement_96|	0.26
113420	|achievement_99|	0.08
113420	|achievement_98|	0.07
113420	|achievement_637|	0.04
113420	|achievement_636|	0.10
113420	|achievement_639|	0.03
113420	|achievement_638|	0.03
113420	|achievement_631|	0.21
113420	|achievement_630|	0.04
113420	|achievement_633|	0.04
113420	|achievement_632|	0.03
113420	|achievement_635|	0.03
113420	|achievement_634|	0.03
209690	|kachievement_bootcampcomplete|	5.18
209690	|kachievement_icerunner|	0.51
209690	|kachievement_warhero|	0.27
209690	|kachievement_crossroadsbronze|	2.90
209690	|kachievement_purpleheart|	4.58
209690	|kachievement_frostbitesilver|	0.52
209690	|kachievement_getoffmylawn|	15.83
209690	|kachievement_globalwarmer|	24.92
209690	|kachievement_commanderinchief|	0.25
209690	|kachievement_ironfist|	7.03
209690	|kachievement_aerialsurvivalist|	65.82
209690	|kachievement_cutslikebutter|	9.93
209690	|kachievement_slowmow|	80.58
209690	|kachievement_mudslidegold|	0.38
209690	|kachievement_mudslidesilver|	0.49
209690	|kachievement_daredevil|	0.56
209690	|kachievement_impenetrable|	2.49
209690	|kachievement_mudrunner|	0.48
209690	|kachievement_manhattanproject|	22.01
209690	|kachievement_fieldrunner|	1.48
209690	|kachievement_hardcore|	0.24
209690	|kachievement_thisissparta|	0.25
209690	|kachievement_hardworker|	0.63
209690	|kachievement_grasslandsgold|	0.87
209690	|kachievement_naturalbornsniper|	0.68
209690	|kachievement_medalofhonor|	0.81
209690	|kachievement_lavaflowsilver|	0.59
209690	|kachievement_skycolonel|	1.09
209690	|kachievement_theykeepcomingikeepgunning|	6.65
209690	|kachievement_itsbettertobealive|	3.47
209690	|kachievement_blowemup|	80.98
209690	|kachievement_nuclearwinter|	8.49
209690	|kachievement_lavaflowbronze|	1.49
209690	|kachievement_statistic|	1.28
209690	|kachievement_mudslidebronze|	1.04
209690	|kachievement_frostbitebronze|	1.22
209690	|kachievement_crossroadsgold|	0.61
209690	|kachievement_strategicgenius|	0.34
209690	|kachievement_crystalclear|	9.57
209690	|kachievement_jellyup|	2.78
209690	|kachievement_crossroadssilver|	1.00
209690	|kachievement_basemajor|	2.75
209690	|kachievement_desertcaptain|	1.06
209690	|kachievement_slicethemup|	1.09
209690	|kachievement_grasslandssilver|	1.76
209690	|kachievement_warmingup|	71.81
209690	|kachievement_baserunner|	1.02
209690	|kachievement_guerrillawarfare|	2.26
209690	|kachievement_skywaysilver|	0.73
209690	|kachievement_solarflare|	6.41
209690	|kachievement_firewalker|	0.81
209690	|kachievement_supervolcano|	5.89
209690	|kachievement_aerialmadman|	24.40
209690	|kachievement_masterplan|	2.57
209690	|kachievement_drylandssilver|	0.60
209690	|kachievement_crystalcavessilver|	0.60
209690	|kachievement_icebrigadier|	0.71
209690	|kachievement_mowthemdown|	81.75
209690	|kachievement_madscientist|	73.40
209690	|kachievement_bootcampmaster|	8.14
209690	|kachievement_bootcampsenior|	21.79
209690	|kachievement_timeflies|	1.56
209690	|kachievement_drylandsgold|	0.40
209690	|kachievement_bootcampjunior|	54.59
209690	|kachievement_nomercy|	26.96
209690	|kachievement_desertrunner|	0.77
209690	|kachievement_grasslandsbronze|	14.21
209690	|kachievement_berzerker|	0.29
209690	|kachievement_lavaflowgold|	0.45
209690	|kachievement_bootcampdominator|	9.53
209690	|kachievement_fullyupgradepoisontower|	15.20
209690	|kachievement_precioussnowflake|	0.71
209690	|kachievement_firecracker|	5.17
209690	|kachievement_crystalrunner|	0.68
209690	|kachievement_skyrunner|	0.68
209690	|kachievement_ilovethesmellofnapalm|	1.95
209690	|kachievement_nucleardawn|	1.00
209690	|kachievement_crystalcavesbronze|	1.71
209690	|kachievement_skywaygold|	0.48
209690	|kachievement_lemming|	0.25
209690	|kachievement_diehard|	3.25
209690	|kachievement_activedenialsystem|	0.25
209690	|kachievement_lavarunner|	0.57
